"x","y"
"0","4.081266666666666"
"1","8.281203389830507"
"2","7.630484848484848"
"3","7.918662500000001"
"4","7.068505154639175"
"5","10.8659696969697"
"6","11.834705882352942"
"7","11.52123943661972"
"8","16.406436974789916"
"9","12.784852459016395"
"10","18.503319148936168"
"11","14.412268965517242"
"12","19.362030769230767"
"13","13.48276712328767"
"14","21.014597122302145"
"15","17.303876623376624"
"16","21.864563758389263"
"17","21.110840579710146"
"18","23.016434108527132"
"19","19.854555555555557"
"20","25.55888888888889"
"21","21.100846153846156"
"22","26.65211445783132"
"23","26.715335570469804"
"24","26.77480158730159"
"25","26.962377952755915"
"26","26.600299212598422"
"27","27.452599999999993"
"28","29.92718120805369"
"29","27.41838888888891"
"30","28.258333333333322"
"31","25.287959595959602"
"32","29.01923076923076"
"33","16.386038834951457"
"34","22.703115384615394"
"35","24.010876288659798"
"36","24.864601851851855"
"37","22.027597560975614"
"38","18.9348024691358"
"39","22.334625000000006"
"40","14.593910447761193"
"41","12.769038961038962"
"42","21.497684931506853"
"43","21.14275862068966"
"44","17.93047222222222"
"45","16.384763888888884"
"46","27.422014925373134"
"47","20.748893939393938"
"48","21.742636363636365"
"49","19.740205479452055"
"50","22.200842105263163"
"51","19.442732142857146"
"52","17.20255"
"53","18.49055357142857"
"54","27.034230769230767"
"55","20.445483333333332"
"56","17.413924528301887"
"57","24.42345833333333"
"58","22.670464788732396"
"59","14.731457627118644"
"60","27.359848484848488"
"61","24.775190476190478"
"62","23.74543103448276"
"63","24.242590909090904"
"64","18.637703703703703"
"65","19.26761111111111"
"66","23.568847457627122"
"67","20.62902325581395"
"68","28.225088888888887"
"69","22.45925490196078"
"70","22.790738095238094"
"71","25.883428571428574"
"72","32.71738297872341"
"73","23.654473684210526"
"74","19.906976190476186"
"75","21.97"
"76","32.28528571428571"
"77","26.949083333333334"
"78","17.442653846153846"
"79","7.210555555555556"
"80","24.14585714285714"
"81","17.75754545454545"
"82","18.634047619047617"
"83","16.93711111111111"
"84","19.241823529411764"
"85","32.813900000000004"
"86","19.7185"
"87","20.25353846153846"
"88","21.9736"
"89","23.56964285714286"
"90","33.0497"
"91","33.100750000000005"
"92","17.6784"
"93","38.72483333333334"
"94","33.2388"
"95","24.205454545454543"
"96","19.048785714285714"
"97","38.65715789473685"
"98","23.59329411764706"
"99","44.632416666666664"
"100","43.092214285714284"
"101","39.151999999999994"
"102","24.006571428571426"
"103","30.288449999999994"
"104","11.89358823529412"
"105","28.920857142857137"
"106","22.525999999999996"
"107","22.55366666666667"
"108","49.26909090909091"
"109","18.491363636363634"
"110","11.321666666666667"
"111","15.116111111111113"
"112","40.86"
"113","24.786545454545454"
"114","26.25984615384616"
"115","39.064571428571426"
"116","31.112272727272728"
"117","38.55125"
"118","26.39115384615385"
"119","17.17525"
"120","40.122083333333336"
"121","32.41623529411764"
"122","54.186571428571426"
"123","38.36222222222222"
"124","29.63071428571428"
"125","41.534"
"126","26.951166666666666"
"127","32.65270588235294"
"128","25.26309090909091"
"129","16.05123076923077"
"130","39.79257142857143"
"131","19.366666666666667"
"132","41.8764"
"133","41.10105882352941"
"134","29.149166666666662"
"135","28.014400000000002"
"136","17.52865"
"137","19.14272727272727"
"138","17.567"
"139","31.97863636363636"
"140","50.30142857142857"
"141","46.99733333333333"
"142","50.410714285714285"
"143","40.373714285714286"
"144","11.789666666666667"
"145","28.322800000000004"
"146","15.190642857142857"
"147","42.5788"
"148","14.2125"
"149","21.343799999999998"
"150","17.805333333333333"
"151","31.687555555555555"
"152","28.5516"
"153","16.488"
"154","15.892666666666665"
"155","7.9557777777777785"
"156","32.57454545454545"
"157","28.699599999999997"
"158","14.364799999999999"
"159","39.98055555555556"
"160","36.025"
"161","21.6564"
"162","36.129000000000005"
"163","72.396"
"164","58.040800000000004"
"165","24.206666666666667"
"166","72.689"
"167","54.56399999999999"
"168","12.198500000000001"
"169","14.6538"
"170","14.7078"
"171","49.076"
"172","18.456"
"173","10.567285714285715"
"174","74.04"
"175","37.0935"
"176","37.1205"
"177","74.31"
"178","44.6742"
"179","18.61425"
"180","37.2975"
"181","24.957666666666668"
"182","18.75675"
"183","50.151999999999994"
"184","18.82425"
"185","37.6875"
"186","75.444"
"187","18.89375"
"188","18.911"
"189","21.654857142857143"
"190","37.9305"
"191","38.0575"
"192","38.1575"
"193","38.231"
"194","19.1485"
"195","15.4034"
"196","77.218"
"197","15.5006"
"198","77.703"
"199","25.927333333333333"
"200","77.844"
"201","19.47975"
"202","25.973"
"203","52.132"
"204","19.584"
"205","26.155666666666665"
"206","26.179000000000002"
"207","78.66"
"208","15.7844"
"209","19.746"
"210","79.053"
"211","19.80025"
"212","39.6695"
"213","39.735"
"214","26.513"
"215","19.91775"
"216","19.964"
"217","19.98125"
"218","20.047"
"219","16.1316"
"220","20.18175"
"221","80.79"
"222","54.07533333333333"
"223","27.063666666666666"
"224","27.081333333333333"
"225","27.109666666666666"
"226","54.43066666666667"
"227","54.52866666666667"
"228","27.282"
"229","16.395599999999998"
"230","16.4232"
"231","41.089"
"232","82.294"
"233","32.9728"
"234","54.99666666666667"
"235","27.52133333333333"
"236","41.3085"
"237","27.560000000000002"
"238","82.812"
"239","41.467"
"240","83.266"
"241","27.801666666666666"
