"x","y"
"0","4.017589707508292","75","true"
"1","4.015291139240507","75","true"
"2","4.011682561307902","75","true"
"3","4.006644861421932","75","true"
"4","3.9995811810693844","75","true"
"5","3.991775091289396","75","true"
"6","3.984876309819596","75","true"
"7","3.97598823313109","75","true"
"8","3.9686867930182035","75","true"
"9","3.959661678594665","75","true"
"10","3.9504464111661273","75","true"
"11","3.938551952984448","75","true"
"12","3.928941464409545","75","true"
"13","3.914726731261273","75","true"
"14","3.903971521701836","75","true"
"15","3.8888643783640697","75","true"
"16","3.876429895555455","75","true"
"17","3.8610295830421615","75","true"
"18","3.847810446544199","75","true"
"19","3.8320867799296647","75","true"
"20","3.816558689996429","75","true"
"21","3.7976823808269686","75","true"
"22","3.7786996366791388","75","true"
"23","3.755968765799674","75","true"
"24","3.737675443684027","75","true"
"25","3.7133044107013737","75","true"
"26","3.6935794642302193","75","true"
"27","3.665025268886873","75","true"
"28","3.6354951560818085","75","true"
"29","3.6027618112995934","75","true"
"30","3.578935875973506","75","true"
"31","3.555748865355522","75","true"
"32","3.5346526908635796","75","true"
"33","3.5142579390797146","75","true"
"34","3.499413931681179","75","true"
"35","3.4785478547854787","75","true"
"36","3.461808367071525","75","true"
"37","3.439798863953813","75","true"
"38","3.4229732331985363","75","true"
"39","3.404358593363051","75","true"
"40","3.3874936451448905","75","true"
"41","3.373536789297659","75","true"
"42","3.3547693300354875","75","true"
"43","3.3314855875831486","75","true"
"44","3.3153040309724435","75","true"
"45","3.2884818598097922","75","true"
"46","3.2654268808114963","75","true"
"47","3.2446517412935325","75","true"
"48","3.2236707566462166","75","true"
"49","3.199920979849862","75","true"
"50","3.170708446866485","75","true"
"51","3.142332674385767","75","true"
"52","3.108660727325836","75","true"
"53","3.084009618274722","75","true"
"54","3.051063169331057","75","true"
"55","3.016717569522585","75","true"
"56","2.9753661784287617","75","true"
"57","2.933898598373421","75","true"
"58","2.8942636216507824","75","true"
"59","2.8460240060015005","75","true"
"60","2.790215264187867","75","true"
"61","2.737305487305487","75","true"
"62","2.6712387483926276","75","true"
"63","2.614137775776677","75","true"
"64","2.553386641580433","75","true"
"65","2.4970530451866404","75","true"
"66","2.44484076433121","75","true"
"67","2.4013731185635065","75","true"
"68","2.349683108294296","75","true"
"69","2.307890222984563","75","true"
"70","2.2640666865138432","75","true"
"71","2.2157226864747757","75","true"
"72","2.182837015690042","75","true"
"73","2.138888888888889","75","true"
"74","2.096897873823632","75","true"
"75","2.046943231441048","75","true"
"76","1.9912680334092634","75","true"
"77","1.938018160284248","75","true"
"78","1.8867459991793187","75","true"
"79","1.8211694408877508","75","true"
"80","1.7636122177954847","75","true"
"81","1.7117323556370303","75","true"
"82","1.670137245622338","75","true"
"83","1.619094008767657","75","true"
"84","1.5792103948025986","75","true"
"85","1.5477284328739154","75","true"
"86","1.5306016597510372","75","true"
"87","1.5118984664198836","75","true"
"88","1.4991922455573505","75","true"
"89","1.4896174863387979","75","true"
"90","1.478381374722838","75","true"
"91","1.4644469525959367","75","true"
"92","1.4568324757004003","75","true"
"93","1.449769053117783","75","true"
"94","1.4425655976676386","75","true"
"95","1.4318720379146919","75","true"
"96","1.4274580335731415","75","true"
"97","1.4151975683890579","75","true"
"98","1.4105716041794714","75","true"
"99","1.4008755472170107","75","true"
"100","1.3896268184693232","75","true"
"101","1.3833333333333333","75","true"
"102","1.3784313725490196","75","true"
"103","1.371939113170086","75","true"
"104","1.3637583892617449","75","true"
"105","1.3542662116040955","75","true"
"106","1.3487889273356402","75","true"
"107","1.3447792571829011","75","true"
"108","1.3409252669039147","75","true"
"109","1.3330924855491328","75","true"
"110","1.3284132841328413","75","true"
"111","1.3225806451612903","75","true"
"112","1.3138297872340425","75","true"
"113","1.3073359073359074","75","true"
"114","1.302435192458759","75","true"
"115","1.2976190476190477","75","true"
"116","1.2928399034593725","75","true"
"117","1.2872340425531914","75","true"
"118","1.2838174273858922","75","true"
"119","1.2782462057335582","75","true"
"120","1.2667238421955402","75","true"
"121","1.2597402597402598","75","true"
"122","1.2513274336283187","75","true"
"123","1.2493273542600898","75","true"
"124","1.2449908925318762","75","true"
"125","1.2421441774491682","75","true"
"126","1.2378277153558053","75","true"
"127","1.2322274881516588","75","true"
"128","1.2277131782945736","75","true"
"129","1.224730127576055","75","true"
"130","1.2159203980099502","75","true"
"131","1.2108433734939759","75","true"
"132","1.2065106815869786","75","true"
"133","1.2051546391752577","75","true"
"134","1.2020833333333334","75","true"
"135","1.1985138004246285","75","true"
"136","1.1908893709327548","75","true"
"137","1.185430463576159","75","true"
"138","1.1843891402714932","75","true"
"139","1.1812933025404158","75","true"
