"x","y"
"0","7.838085106382978"
"1","13.103880000000002"
"2","14.8172375"
"3","15.592795180722888"
"4","17.72876923076923"
"5","18.920521367521374"
"6","20.28762499999999"
"7","19.016304687500003"
"8","20.443000000000005"
"9","20.638625899280573"
"10","28.13370634920635"
"11","22.867979020979014"
"12","29.96235593220338"
"13","20.34000694444445"
"14","25.205573099415197"
"15","21.955994382022467"
"16","30.799825301204823"
"17","24.13980263157895"
"18","31.748340136054438"
"19","31.498864864864856"
"20","33.92985"
"21","31.05000657894738"
"22","36.486538461538466"
"23","30.367717391304353"
"24","38.09192666666667"
"25","29.629076923076926"
"26","33.84775352112675"
"27","35.70874269005846"
"28","34.29167132867134"
"29","34.64694642857141"
"30","31.54529838709678"
"31","27.505908396946563"
"32","30.36434351145038"
"33","33.564057971014485"
"34","32.115634782608694"
"35","31.079374045801536"
"36","31.96587826086957"
"37","31.20997196261682"
"38","31.413220000000006"
"39","22.407850000000003"
"40","22.827341463414637"
"41","21.79224657534247"
"42","27.292270588235304"
"43","22.529394366197184"
"44","24.80482524271844"
"45","24.78127419354839"
"46","27.509224999999994"
"47","30.825270270270266"
"48","15.881620253164556"
"49","17.282116883116885"
"50","22.978379310344828"
"51","25.390972602739726"
"52","24.000153846153847"
"53","32.32684210526315"
"54","14.624058823529412"
"55","23.156253521126768"
"56","19.636245901639345"
"57","17.04792424242424"
"58","24.238709677419358"
"59","25.081682539682536"
"60","25.819164383561645"
"61","27.651309859154935"
"62","29.560000000000002"
"63","25.54390217391304"
"64","22.02575362318841"
"65","25.378348484848484"
"66","32.17278124999999"
"67","16.655072727272724"
"68","30.98468918918918"
"69","26.603855072463777"
"70","29.967586956521735"
"71","30.3751320754717"
"72","30.02108695652173"
"73","25.100115384615385"
"74","25.612249999999992"
"75","32.37917543859649"
"76","35.810139534883724"
"77","24.169941176470587"
"78","26.378868421052633"
"79","29.199729729729732"
"80","16.430340425531913"
"81","28.329233333333338"
"82","18.037933333333335"
"83","9.97948387096774"
"84","14.510437499999998"
"85","29.389517241379313"
"86","35.263954545454546"
"87","13.867892857142857"
"88","16.664357142857142"
"89","23.686608695652176"
"90","21.238363636363637"
"91","27.825357142857147"
"92","29.98384615384615"
"93","18.350588235294115"
"94","13.571956521739132"
"95","21.293909090909093"
"96","13.024333333333333"
"97","24.696631578947372"
"98","20.590368421052627"
"99","21.350727272727273"
"100","24.474375000000002"
"101","26.120777777777775"
"102","17.044260869565218"
"103","26.144866666666665"
"104","28.909894736842105"
"105","29.439375000000005"
"106","28.047500000000003"
"107","32.35247058823529"
"108","44.91978571428571"
"109","27.759529411764703"
"110","18.157615384615386"
"111","27.55235"
"112","23.16388235294118"
"113","34.4745"
"114","26.276866666666667"
"115","33.79492857142857"
"116","24.273153846153846"
"117","34.5299375"
"118","34.543812499999994"
"119","14.360727272727273"
"120","21.076533333333334"
"121","24.32892307692308"
"122","42.186666666666675"
"123","44.73130434782608"
"124","28.275071428571433"
"125","20.84263157894737"
"126","32.414727272727276"
"127","21.137866666666664"
"128","13.216999999999999"
"129","22.666571428571427"
"130","31.746399999999994"
"131","42.34166666666667"
"132","14.015941176470589"
"133","36.128409090909095"
"134","24.47123076923077"
"135","7.233909090909091"
"136","34.83162500000001"
"137","28.448214285714283"
"138","30.359142857142864"
"139","42.21735294117647"
"140","29.912187499999998"
"141","35.464000000000006"
"142","16.637416666666667"
"143","35.507111111111115"
"144","19.98025"
"145","17.131714285714285"
"146","30.764615384615386"
"147","36.37818181818182"
"148","33.36416666666667"
"149","40.052"
"150","28.282235294117644"
"151","20.03625"
"152","7.286272727272728"
"153","20.059"
"154","26.755666666666666"
"155","21.897000000000002"
"156","32.1344"
"157","8.0351"
"158","14.616181818181817"
"159","8.936555555555556"
"160","6.703666666666667"
"161","6.706333333333333"
"162","16.101"
"163","26.85066666666667"
"164","6.71575"
"165","13.434166666666668"
"166","13.444666666666668"
"167","20.173"
"168","8.969222222222221"
"169","32.3096"
"170","20.1995"
"171","11.543142857142858"
"172","17.97088888888889"
"173","8.0923"
"174","20.2345"
"175","8.100100000000001"
"176","10.127875"
"177","11.583571428571428"
"178","16.2234"
"179","14.752545454545453"
"180","11.598"
"181","11.598"
"182","16.2742"
"183","16.2932"
"184","11.642428571428571"
"185","20.415"
"186","11.671714285714286"
"187","23.363714285714284"
"188","20.45075"
"189","27.302666666666667"
"190","13.661833333333334"
"191","11.717714285714285"
"192","9.117333333333333"
"193","35.189571428571426"
"194","16.4312"
"195","23.49285714285714"
"196","20.56025"
"197","16.4538"
"198","30.871875000000003"
"199","16.4682"
"200","20.597"
"201","13.742833333333332"
"202","16.519"
"203","7.510090909090909"
"204","11.806"
"205","35.440714285714286"
"206","36.77066666666667"
"207","27.624666666666666"
"208","16.5792"
"209","11.84442857142857"
"210","13.823833333333333"
"211","8.2974"
"212","11.858857142857143"
"213","13.8405"
"214","27.686333333333334"
"215","13.854666666666667"
"216","11.892"
"217","20.861"
"218","20.869"
"219","41.783"
"220","16.7302"
"221","35.88985714285714"
"222","13.962666666666665"
"223","10.4775"
"224","27.950666666666667"
"225","13.9805"
"226","16.790399999999998"
"227","11.995428571428572"
"228","13.997166666666667"
"229","28.012333333333334"
"230","28.03833333333333"
"231","14.022833333333333"
"232","14.025500000000001"
"233","12.02742857142857"
"234","14.036833333333334"
"235","14.047666666666666"
"236","16.880000000000003"
"237","12.062"
"238","16.891"
"239","28.16033333333333"
"240","14.083666666666666"
"241","16.9052"
"242","42.295"
"243","18.799333333333333"
"244","36.269999999999996"
