"x","y"
"0","10.71337142857143"
"1","9.913153846153847"
"2","14.868864406779663"
"3","13.626263888888888"
"4","12.798933333333334"
"5","20.278886956521745"
"6","22.93276"
"7","16.214660377358495"
"8","20.224272727272727"
"9","20.277019417475728"
"10","16.694943396226417"
"11","20.3315"
"12","22.53621538461538"
"13","23.47581355932204"
"14","20.500399999999996"
"15","34.409073394495415"
"16","24.92168965517242"
"17","27.61613178294573"
"18","28.715520547945214"
"19","30.896503875968996"
"20","33.56744537815128"
"21","34.29255118110235"
"22","37.19687878787878"
"23","38.74886466165413"
"24","34.28220325203252"
"25","34.64842857142859"
"26","39.49285616438357"
"27","45.48393700787401"
"28","39.650106870228996"
"29","43.402992"
"30","37.36943442622952"
"31","45.59401020408165"
"32","34.16041121495327"
"33","39.211999999999996"
"34","28.8729406779661"
"35","43.49941346153847"
"36","27.014975609756096"
"37","32.42825806451613"
"38","23.512077777777776"
"39","36.71172307692308"
"40","32.63530952380952"
"41","23.602806451612903"
"42","27.36455696202532"
"43","21.6958125"
"44","40.13508"
"45","33.55579411764706"
"46","35.272066666666674"
"47","44.27323684210528"
"48","30.68663636363636"
"49","35.854688311688314"
"50","41.952878787878795"
"51","34.35005"
"52","31.06125925925926"
"53","30.63922641509434"
"54","27.77487096774194"
"55","48.745446428571434"
"56","29.32921428571429"
"57","29.36630188679245"
"58","29.947020408163255"
"59","32.8187"
"60","40.5208"
"61","39.32177049180327"
"62","50.87983333333334"
"63","27.481611111111103"
"64","32.63338596491227"
"65","30.56577049180328"
"66","38.232977272727275"
"67","27.455706896551725"
"68","32.04902272727273"
"69","29.217931034482756"
"70","25.72459090909091"
"71","48.63894285714285"
"72","33.1514"
"73","40.63771428571429"
"74","39.288448275862066"
"75","28.952586956521742"
"76","39.948193548387096"
"77","39.470965517241375"
"78","46.59746341463416"
"79","47.83305"
"80","23.13075862068965"
"81","17.9894375"
"82","17.463545454545454"
"83","21.366333333333333"
"84","43.38985"
"85","45.062133333333335"
"86","56.440416666666664"
"87","53.86211111111111"
"88","32.35911111111111"
"89","41.72557142857143"
"90","62.028636363636366"
"91","44.36936363636364"
"92","23.268619047619048"
"93","55.90671428571428"
"94","26.718272727272723"
"95","26.16"
"96","54.55277777777778"
"97","35.73563636363636"
"98","37.837538461538465"
"99","61.541375"
"100","41.072583333333334"
"101","49.362833333333334"
"102","54.900000000000006"
"103","29.090058823529407"
"104","33.001666666666665"
"105","63.054"
"106","46.30093333333333"
"107","19.8587"
"108","26.499333333333333"
"109","66.31222222222222"
"110","66.37866666666666"
"111","36.708052631578944"
"112","49.884"
"113","66.698"
"114","44.522666666666666"
"115","30.093400000000003"
"116","53.16211764705882"
"117","61.85938461538463"
"118","37.751999999999995"
"119","62.034307692307685"
"120","64.85178571428573"
"121","84.15599999999999"
"122","37.9078125"
"123","78.69533333333334"
"124","26.649947368421056"
"125","38.03725"
"126","33.84966666666667"
"127","66.0753"
"128","71.23339999999999"
"129","37.04654545454545"
"130","61.202600000000004"
"131","40.845299999999995"
"132","51.13"
"133","38.38225"
"134","38.420375"
"135","43.94914285714286"
"136","61.5886"
"137","61.661"
"138","48.49788235294118"
"139","51.58975"
"140","46.982272727272736"
"141","64.681875"
"142","69.057"
"143","43.20416666666667"
"144","29.68885714285714"
"145","62.41120000000001"
"146","26.030833333333334"
"147","55.58306666666667"
"148","24.075230769230764"
"149","52.215999999999994"
"150","52.272999999999996"
"151","40.27584615384615"
"152","29.93614285714286"
"153","34.977266666666665"
"154","30.00114285714286"
"155","26.276"
"156","26.29325"
"157","30.069142857142857"
"158","17.55966666666667"
"159","17.57016666666667"
"160","11.745222222222221"
"161","21.1572"
"162","70.58"
"163","26.56075"
"164","21.2608"
"165","42.5868"
"166","26.63975"
"167","35.57366666666667"
"168","35.75633333333334"
"169","17.893333333333334"
"170","21.5308"
"171","26.949"
"172","17.984666666666666"
"173","15.566999999999998"
"174","54.678"
"175","21.8982"
"176","27.40325"
"177","27.4645"
"178","37.06633333333333"
"179","27.881"
"180","44.662400000000005"
"181","56.011"
"182","37.442"
"183","56.3815"
"184","22.5726"
"185","56.7575"
"186","37.89233333333333"
"187","38.02466666666667"
"188","114.379"
"189","114.46"
"190","114.683"
"191","38.285333333333334"
"192","28.73425"
"193","38.42066666666667"
"194","115.598"
"195","38.66733333333333"
"196","116.333"
"197","29.168"
"198","39.02633333333333"
"199","19.519833333333334"
"200","58.64033333333333"
"201","117.282"
"202","117.454"
"203","47.0144"
"204","39.24633333333333"
"205","29.58925"
"206","59.422"
"207","59.8345"
"208","29.955"
"209","59.964"
"210","30.00525"
"211","40.079"
"212","120.381"
"213","24.1676"
"214","60.573"
"215","122.113"
"216","61.087"
"217","40.76133333333333"
"218","61.278"
"219","30.655"
"220","30.68625"
"221","122.81"
"222","61.563"
"223","123.571"
"224","61.807249999999996"
"225","61.838"
"226","123.726"
"227","30.9435"
"228","61.916"
"229","62.163"
"230","62.238"
"231","62.5315"
